date,adm_level,adm_id,PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
2022-03-21,2,1011777,TZ5402,7.0,26.571428,65.4,46.428574,132.08095,125.85713,199.9619,44.84578,37.516937,63.844616,final
2022-04-01,2,1011777,TZ5402,7.0,37.57143,116.52857,73.71429,216.91905,158.71428,302.76666,35.029976,35.46982,53.194283,final
2022-04-11,2,1011777,TZ5402,7.0,288.0,125.88095,352.14285,307.8095,424.85715,414.40952,223.86755,114.17264,102.491035,final
2022-04-21,2,1011777,TZ5402,7.0,96.28571,129.07619,421.85715,371.48572,498.42856,531.4143,75.5434,113.37937,93.85069,final
2022-05-01,2,1011777,TZ5402,7.0,114.0,169.12381,498.2857,424.08096,602.1428,691.55237,68.34217,117.293884,87.163994,final
2022-05-11,2,1011777,TZ5402,7.0,36.285713,125.26191,246.57141,423.4619,631.5714,806.9905,31.69439,58.714996,78.396416,final
2022-05-21,2,1011777,TZ5402,7.0,36.0,119.24286,186.2857,413.62857,654.5714,917.19525,32.999886,45.693417,71.52188,final
2022-06-01,2,1011777,TZ5402,7.0,40.857143,34.17143,113.14285,278.67618,685.1428,919.6762,117.06784,41.647083,74.63616,final
2022-06-11,2,1011777,TZ5402,7.0,25.571428,20.919048,102.42857,174.33333,701.1428,905.6048,117.94965,59.904408,77.54657,final
2022-06-21,2,1011777,TZ5402,7.0,31.857143,27.690475,98.28572,82.78095,706.4285,867.89526,112.74582,117.663025,81.50217,final
2022-07-01,2,1011777,TZ5402,7.0,62.0,25.604761,119.42857,74.21429,730.85706,776.97144,218.92018,157.07845,94.102806,final
2022-07-11,2,1011777,TZ5402,7.0,64.14286,20.614286,158.0,73.90952,507.0,671.7048,269.93866,206.56569,75.66077,final
2022-07-21,2,1011777,TZ5402,7.0,62.0,26.266666,188.14285,72.48572,472.71426,568.89526,214.2857,249.26253,83.24067,final
2022-08-01,2,1011777,TZ5402,7.0,25.428572,16.309525,151.57143,63.190475,384.14285,416.08096,142.7933,229.60895,92.41521,final
2022-08-11,2,1011777,TZ5402,7.0,34.285713,19.742857,121.71429,62.319046,382.14285,310.56192,158.77597,188.22948,122.68365,final
2022-08-21,2,1011777,TZ5402,7.0,42.285713,21.419048,102.0,57.471428,388.42856,212.7381,178.98341,171.2783,180.68889,final
2022-09-01,2,1011777,TZ5402,7.0,24.571428,14.5,101.14285,55.661903,372.14285,193.06667,151.64836,174.97449,190.41208,final
2022-09-11,2,1011777,TZ5402,7.0,19.857143,14.680952,86.71428,50.6,366.4286,186.82857,126.300514,164.95375,193.62527,final
2022-09-21,2,1011777,TZ5402,7.0,16.714285,14.152381,61.14286,43.333332,351.28574,173.29048,113.37641,136.8473,199.83441,final
2022-10-01,2,1011777,TZ5402,7.0,14.0,23.633333,50.571426,52.466667,303.2857,171.31905,66.35623,96.70202,174.84538,final
2022-10-11,2,1011777,TZ5402,7.0,8.714286,29.938095,39.42857,67.72381,247.85713,180.64285,39.2531,61.092194,136.20624,final
2022-10-21,2,1011777,TZ5402,7.0,15.285714,51.404762,38.0,104.97619,201.14285,205.78096,35.96454,39.099373,97.79956,final
2022-11-01,2,1011777,TZ5402,7.0,32.857143,62.1,56.857143,143.44286,208.57143,251.57143,56.41899,41.670677,83.24054,final
2022-11-11,2,1011777,TZ5402,7.0,81.28571,56.77619,129.42857,170.28096,255.57144,288.60477,139.6747,76.69319,88.749054,final
2022-11-21,2,1011777,TZ5402,7.0,75.28571,61.49524,189.42856,180.37143,288.5714,328.68094,120.739044,104.88593,87.979675,final
2022-12-01,2,1011777,TZ5402,7.0,11.142858,47.904762,167.71428,166.1762,275.14285,362.08572,30.513052,100.89854,76.31538,final
2022-12-11,2,1011777,TZ5402,7.0,16.142857,30.519047,102.57143,139.91905,271.42856,377.9238,59.525406,74.22863,72.18892,final
2022-12-21,2,1011777,TZ5402,7.0,23.142857,29.585714,50.42857,108.00952,277.85712,393.35715,81.37132,49.0477,71.00591,final
2023-01-01,2,1011777,TZ5402,7.0,11.857142,13.723809,51.142857,74.49524,275.71426,376.64285,90.030525,70.624176,73.55418,final
2023-01-11,2,1011777,TZ5402,7.0,7.142857,14.238095,42.142857,60.814285,274.14285,361.2,63.11881,71.63013,76.22688,final
2023-01-21,2,1011777,TZ5402,7.0,15.428572,12.071428,34.428574,40.033333,274.28568,325.95715,119.665276,87.5542,84.38726,final
2023-02-01,2,1011777,TZ5402,7.0,4.142857,8.985714,26.714285,35.29524,245.57141,271.8619,65.372826,78.704796,90.50411,final
2023-02-11,2,1011777,TZ5402,7.0,4.428571,9.82381,24.0,30.880953,168.71428,225.88095,63.60424,80.82283,75.23976,final
2023-02-21,2,1011777,TZ5402,7.0,4.428571,9.038095,13.0,27.847618,97.857155,174.24286,67.164185,54.798496,57.38424,final
2023-03-01,2,1011777,TZ5402,7.0,9.142858,31.690475,18.0,50.55238,95.857155,160.34285,38.546402,41.402367,60.9988,final
2023-03-11,2,1011777,TZ5402,7.0,20.714285,34.990475,34.285713,75.71905,100.42857,167.41429,64.301025,48.669693,61.14839,final
2023-03-21,2,1011777,TZ5402,7.0,57.714287,65.4,87.57143,132.08095,135.0,199.9619,89.08279,67.53048,68.30538,final
2023-04-01,2,1011777,TZ5402,7.0,75.0,116.52857,153.42857,216.91905,198.14285,302.76666,65.82814,71.39025,66.00548,final
2023-04-11,2,1011777,TZ5402,7.0,320.57144,125.88095,453.28574,307.8095,511.57144,414.40952,248.75388,146.50633,123.16636,final
2023-04-21,2,1011777,TZ5402,7.0,551.7143,129.07619,947.28577,371.48572,1047.8572,531.4143,415.22235,252.94075,196.27687,final
2023-05-01,2,1011777,TZ5402,7.0,88.85714,169.12381,961.1429,424.08096,1132.5715,691.55237,53.90253,225.16563,163.31458,final
2023-05-11,2,1011777,TZ5402,7.0,49.857143,125.26191,690.4285,423.4619,1178.0001,806.9905,42.11296,162.30814,145.69138,final
2023-05-21,2,1011777,TZ5402,7.0,85.71429,119.24286,224.42856,413.62857,1259.2858,917.19525,73.01368,54.804802,137.09523,final
2023-06-01,2,1011777,TZ5402,7.0,68.28571,34.17143,203.85715,278.67618,1318.4287,919.6762,187.08972,73.6252,143.12347,final
2023-06-11,2,1011777,TZ5402,7.0,39.0,20.919048,193.0,174.33333,1336.7144,905.6048,169.75932,110.40893,147.3432,final
2023-06-21,2,1011777,TZ5402,7.0,58.42857,27.690475,165.71428,82.78095,1337.4287,867.89526,194.02768,194.4776,153.79036,final
2023-07-01,2,1011777,TZ5402,7.0,66.71429,25.604761,164.14285,74.21429,1329.1428,776.97144,234.32396,213.5257,170.61273,final
2023-07-11,2,1011777,TZ5402,7.0,47.142857,20.614286,172.2857,73.90952,1055.7142,671.7048,203.56944,224.6696,156.74698,final
2023-07-21,2,1011777,TZ5402,7.0,64.14286,26.266666,178.0,72.48572,568.1428,568.89526,221.13922,236.17256,99.86889,final
2023-08-01,2,1011777,TZ5402,7.0,31.714285,16.309525,143.0,63.190475,511.0,416.08096,172.2905,217.03911,122.54175,final
2023-08-11,2,1011777,TZ5402,7.0,32.857143,19.742857,128.7143,62.319046,494.0,310.56192,153.0023,198.62773,158.13062,final
2023-08-21,2,1011777,TZ5402,7.0,36.285713,21.419048,100.85714,57.471428,444.5714,212.7381,156.27252,169.44888,206.47346,final
2023-09-01,2,1011777,TZ5402,7.0,28.285715,14.5,97.428566,55.661903,404.5714,193.06667,170.69595,168.85155,206.78464,final
2023-09-11,2,1011777,TZ5402,7.0,22.714285,14.680952,87.28571,50.6,388.2857,186.82857,140.81781,165.9815,205.01935,final
2023-09-21,2,1011777,TZ5402,7.0,21.0,14.152381,72.0,43.333332,350.85715,173.29048,135.75334,159.31035,199.59402,final
2023-10-01,2,1011777,TZ5402,7.0,28.714285,23.633333,72.42857,52.466667,312.85715,171.31905,117.74489,134.7365,180.27385,final
2023-10-11,2,1011777,TZ5402,7.0,14.857142,29.938095,64.57143,67.72381,280.57144,180.64285,56.83522,95.66527,153.8284,final
2023-10-21,2,1011777,TZ5402,7.0,37.142857,51.404762,80.71428,104.97619,253.57141,205.78096,74.715065,77.93894,122.673035,final
2023-11-01,2,1011777,TZ5402,7.0,229.28572,62.1,281.2857,143.44286,451.14285,251.57143,349.15906,192.85919,177.78398,final
2023-11-11,2,1011777,TZ5402,7.0,469.2857,56.77619,735.7143,170.28096,887.5714,288.60477,767.74835,422.58688,304.0044,final
2023-11-21,2,1011777,TZ5402,7.0,178.85715,61.49524,877.4286,180.37143,1030.1428,328.68094,276.4967,476.03268,310.21933,final
2023-12-01,2,1011777,TZ5402,7.0,67.28571,47.904762,715.4285,166.1762,1069.143,362.08572,136.63365,420.8696,292.61365,final
2023-12-11,2,1011777,TZ5402,7.0,29.285715,30.519047,275.42856,139.91905,1075.7144,377.9238,96.52769,193.50703,282.227,final
2023-12-21,2,1011777,TZ5402,7.0,37.142857,29.585714,133.71428,108.00952,1091.8572,393.35715,121.850464,122.74566,275.34518,final
2024-01-01,2,1011777,TZ5402,7.0,42.857143,13.723809,109.28572,74.49524,1106.0,376.64285,255.59514,143.76424,291.10986,final
2024-01-11,2,1011777,TZ5402,7.0,29.428572,14.238095,109.42857,60.814285,1120.5714,361.2,178.96042,173.86586,307.3652,final
2024-01-21,2,1011777,TZ5402,7.0,10.142858,12.071428,82.42857,40.033333,1093.5714,325.95715,88.702934,194.1419,331.93765,final
2024-02-01,2,1011777,TZ5402,7.0,5.285714,8.985714,44.857143,35.29524,869.5714,271.8619,73.54443,123.729614,315.88724,final
2024-02-11,2,1011777,TZ5402,7.0,5.714286,9.82381,21.142857,30.880953,405.99997,225.88095,72.27754,72.85999,178.0138,final
2024-02-21,2,1011777,TZ5402,7.0,6.428571,9.038095,17.428572,27.847618,233.57143,174.24286,81.41113,68.28066,133.09955,final
2024-03-01,2,1011777,TZ5402,7.0,22.571428,31.690475,34.714287,50.55238,188.85715,160.34285,75.14601,71.48981,117.24555,final
2024-03-11,2,1011777,TZ5402,7.0,70.42857,34.990475,99.42857,75.71905,230.0,167.41429,188.61635,129.37291,136.2996,final
2024-03-21,2,1011777,TZ5402,7.0,98.0,65.4,191.0,132.08095,290.85715,199.9619,146.30681,142.9812,144.3474,final
2024-04-01,2,1011777,TZ5402,7.0,202.57143,116.52857,371.0,216.91905,450.5714,302.76666,170.80052,169.43115,148.02493,final
2024-04-11,2,1011777,TZ5402,7.0,171.57143,125.88095,472.14282,307.8095,592.7143,414.40952,134.90996,152.53462,142.51329,final
2024-04-21,2,1011777,TZ5402,7.0,171.57143,129.07619,545.7143,371.48572,754.1428,531.4143,131.69484,146.2776,141.52173,final
2024-05-01,2,1011777,TZ5402,7.0,122.0,169.12381,465.14285,424.08096,870.8571,691.55237,72.93661,109.569725,125.741745,final
2024-05-11,2,1011777,TZ5402,7.0,23.428572,125.26191,316.99997,423.4619,888.5714,806.9905,21.824165,75.15253,110.04703,final
2024-05-21,2,1011777,TZ5402,7.0,75.85714,119.24286,221.2857,413.62857,957.99994,917.19525,65.07991,54.05405,104.424736,final
2024-06-01,2,1011777,TZ5402,7.0,23.285715,34.17143,122.57143,278.67618,958.71423,919.6762,72.21007,44.97079,104.22181,final
2024-06-11,2,1011777,TZ5402,7.0,65.85714,20.919048,165.0,174.33333,954.14276,905.6048,273.37863,94.79554,105.3303,final
2024-06-21,2,1011777,TZ5402,7.0,47.285713,27.690475,136.42856,82.78095,903.4285,867.89526,159.94173,161.11531,104.07073,final
2024-07-01,2,1011777,TZ5402,7.0,22.142857,25.604761,135.2857,74.21429,722.99994,776.97144,88.68835,177.09648,93.09802,final
2024-07-11,2,1011777,TZ5402,7.0,22.142857,20.614286,91.57143,73.90952,573.5715,671.7048,105.96765,122.38248,85.49836,final
2024-07-21,2,1011777,TZ5402,7.0,21.142857,26.266666,65.42857,72.48572,423.14282,568.89526,83.61255,90.89233,74.60296,final
2024-08-01,2,1011777,TZ5402,7.0,24.714285,16.309525,68.0,63.190475,325.85712,416.08096,139.44133,107.05308,78.57328,final
2024-08-11,2,1011777,TZ5402,7.0,36.0,19.742857,81.85714,62.319046,338.42856,310.56192,165.70439,129.02313,108.830795,final
2024-08-21,2,1011777,TZ5402,7.0,50.0,21.419048,110.71429,57.471428,312.5714,212.7381,208.18312,185.22754,145.85019,final
2024-09-01,2,1011777,TZ5402,7.0,32.42857,14.5,118.42857,55.661903,321.71426,193.06667,191.94138,203.46967,164.95168,final
2024-09-11,2,1011777,TZ5402,7.0,16.0,14.680952,98.42857,50.6,271.85712,186.82857,106.70216,186.02261,144.32529,final
2024-09-21,2,1011777,TZ5402,7.0,12.0,14.152381,60.42857,43.333332,236.57143,173.29048,88.76181,135.36946,135.49316,final
2024-10-01,2,1011777,TZ5402,7.0,24.0,23.633333,52.0,52.466667,238.42857,171.31905,101.280556,99.187935,138.06142,final
2024-10-11,2,1011777,TZ5402,7.0,17.142857,29.938095,53.142857,67.72381,233.42857,180.64285,63.3774,79.95024,128.43402,final
2024-10-21,2,1011777,TZ5402,7.0,18.285715,51.404762,59.428574,104.97619,230.57143,205.78096,41.283245,58.58411,111.761246,final
2024-11-01,2,1011777,TZ5402,7.0,36.714287,62.1,72.14286,143.44286,242.57144,251.57143,62.167347,51.96805,96.49222,final
2024-11-11,2,1011777,TZ5402,7.0,51.714287,56.77619,106.71429,170.28096,258.28574,288.60477,91.80606,63.734413,89.67352,final
2024-11-21,2,1011777,TZ5402,7.0,77.71429,61.49524,166.14285,180.37143,286.0,328.68094,124.3913,92.32429,87.20906,final
2024-12-01,2,1011777,TZ5402,7.0,67.71429,47.904762,197.14285,166.1762,321.28574,362.08572,137.44374,118.09052,88.88543,final
2024-12-11,2,1011777,TZ5402,7.0,34.285713,30.519047,179.7143,139.91905,339.57144,377.9238,110.604645,127.46033,89.98434,final
2024-12-21,2,1011777,TZ5402,7.0,27.571428,29.585714,129.57143,108.00952,355.14288,393.35715,94.17595,119.07972,90.40703,final
2025-01-01,2,1011777,TZ5402,7.0,6.857143,13.723809,68.71428,74.49524,338.00003,376.64285,63.326557,92.72792,89.87461,final
2025-01-11,2,1011777,TZ5402,7.0,5.0,14.238095,39.42857,60.814285,325.85715,361.2,51.9802,67.50597,90.348755,final
2025-01-21,2,1011777,TZ5402,7.0,4.142857,12.071428,16.0,40.033333,311.7143,325.95715,53.556484,46.632126,95.696465,final
2025-02-01,2,1011777,TZ5402,7.0,2.857143,8.985714,12.0,35.29524,277.85715,271.8619,56.17978,42.18861,102.16543,final
2025-02-11,2,1011777,TZ5402,7.0,3.142857,9.82381,10.142857,30.880953,229.28572,225.88095,54.93093,42.203053,101.47469,final
2025-02-21,2,1011777,TZ5402,7.0,3.142857,9.038095,9.142857,27.847618,154.71428,174.24286,58.00542,43.055958,89.104965,final
2025-03-01,2,1011777,TZ5402,7.0,14.714286,31.690475,21.0,50.55238,101.71429,160.34285,53.731346,46.802677,64.541214,final
2025-03-11,2,1011777,TZ5402,7.0,65.42857,34.990475,83.28572,75.71905,132.85715,167.41429,176.11337,109.374084,79.95691,final
2025-03-21,2,1011777,TZ5402,7.0,77.14286,65.4,157.28572,132.08095,182.42859,199.9619,116.68019,118.38678,91.44558,final
2025-04-01,2,1011777,TZ5402,7.0,170.0,116.52857,312.57144,216.91905,345.57144,302.76666,143.99907,143.10239,113.908195,final
2025-04-11,2,1011777,TZ5402,7.0,153.0,125.88095,400.14285,307.8095,493.57144,414.40952,120.7204,129.51744,118.87461,final
2025-04-21,2,1011777,TZ5402,7.0,194.85715,129.07619,517.8572,371.48572,684.28577,531.4143,149.06238,138.87836,128.49876,final
2025-05-01,2,1011777,TZ5402,7.0,330.42856,169.12381,678.2857,424.08096,1011.8572,691.55237,192.63795,159.244,145.98431,final
2025-05-11,2,1011777,TZ5402,7.0,224.28572,125.26191,749.5714,423.4619,1233.0001,806.9905,176.01901,176.11166,152.46486,final
2025-05-21,2,1011777,TZ5402,7.0,73.85714,119.24286,628.5714,413.62857,1303.7144,917.19525,63.47016,151.34453,141.91293,final
2025-06-01,2,1011777,TZ5402,7.0,112.71429,34.17143,410.85715,278.67618,1401.7144,919.6762,300.51056,146.59573,152.13048,final
2025-06-11,2,1011777,TZ5402,7.0,44.857143,20.919048,231.42857,174.33333,1381.143,905.6048,192.35716,131.8375,152.22223,final
2025-06-21,2,1011777,TZ5402,7.0,33.0,27.690475,190.57143,82.78095,1337.0001,867.89526,116.24181,222.79485,153.74126,final
2025-07-01,2,1011777,TZ5402,7.0,22.571428,25.604761,100.42857,74.21429,1189.5714,776.97144,90.08869,133.09288,152.76407,final
2025-07-11,2,1011777,TZ5402,7.0,18.428572,20.614286,74.0,73.90952,1055.0,671.7048,91.46681,100.114655,156.64142,final
2025-07-21,2,1011777,TZ5402,7.0,23.142857,26.266666,64.14285,72.48572,883.2857,568.89526,90.00913,89.23303,154.78186,final
2025-08-01,2,1011777,TZ5402,7.0,32.0,16.309525,73.57143,63.190475,584.8572,416.08096,173.63127,115.223465,140.08165,final
2025-08-11,2,1011777,TZ5402,7.0,60.142857,19.742857,115.28571,62.319046,420.7143,310.56192,263.27945,178.68007,134.90674,final
2025-08-21,2,1011777,TZ5402,7.0,63.285713,21.419048,155.42856,57.471428,410.14285,212.7381,258.47153,256.80307,190.66156,final
2025-09-01,2,1011777,TZ5402,7.0,30.0,14.5,153.42857,55.661903,327.42856,193.06667,179.48718,261.1665,167.8367,final
2025-09-11,2,1011777,TZ5402,7.0,23.571428,14.680952,116.85714,50.6,306.14285,186.82857,145.173,219.16751,162.1984,final
2025-09-21,2,1011777,TZ5402,7.0,15.714286,14.152381,69.28571,43.333332,288.85715,173.29048,108.15514,153.69458,164.8193,final
2025-10-01,2,1011777,TZ5402,7.0,17.428572,23.633333,56.714287,52.466667,283.71426,171.31905,78.330284,107.39145,163.74536,final
2025-10-11,2,1011777,TZ5402,7.0,8.428572,29.938095,41.571426,67.72381,273.71426,180.64285,38.43533,64.03876,150.13466,final
2025-10-21,2,1011777,TZ5402,7.0,76.71429,51.404762,102.57143,104.97619,327.2857,205.78096,144.87126,97.81338,157.64503,final
2025-11-01,2,1011777,TZ5402,7.0,20.857143,62.1,106.0,143.44286,316.14285,251.57143,38.535236,74.77625,125.167046,final
2025-11-11,2,1011777,TZ5402,7.0,25.142857,56.77619,122.71428,170.28096,281.14285,288.60477,48.793648,72.86261,97.45852,final
2025-11-21,2,1011777,TZ5402,7.0,14.0,61.49524,60.0,180.37143,231.85715,328.68094,28.573475,35.064735,70.98312,final
2025-12-01,2,1011777,TZ5402,7.0,11.428572,47.904762,50.571426,166.1762,213.28572,362.08572,31.053104,32.46446,59.464508,final
2025-12-11,2,1011777,TZ5402,7.0,21.0,30.519047,46.428574,139.91905,210.71428,377.9238,73.20016,35.487793,56.333477,final
2025-12-21,2,1011777,TZ5402,7.0,15.0,29.585714,47.428574,108.00952,210.0,393.35715,57.827343,46.39306,53.971664,final
2026-01-01,2,1011777,TZ5402,7.0,4.428571,13.723809,40.42857,74.49524,197.0,376.64285,50.35606,57.146275,52.92907,final
2026-01-11,2,1011777,TZ5402,7.0,2.7142856,14.238095,22.142857,60.814285,191.2857,361.2,40.099014,41.24159,53.60068,final
2026-01-21,2,1011777,TZ5402,7.0,2.857143,12.071428,10.0,40.033333,117.42857,325.95715,46.025105,33.308662,36.99227,final
2026-02-01,2,1011777,TZ5402,7.0,4.0,8.985714,9.571428,35.29524,100.57143,271.8619,64.35138,36.161663,38.131435,final
2026-02-11,2,1011777,TZ5402,7.0,7.857143,9.82381,14.714286,30.880953,83.28571,225.88095,86.733055,54.943604,38.23863,final
2026-02-21,2,1011777,TZ5402,7.0,45.0,9.038095,56.857143,27.847618,114.28571,174.24286,356.17368,188.31546,66.549774,final
2026-03-01,2,1011777,TZ5402,7.0,134.0,31.690475,186.85715,50.55238,236.85715,160.34285,378.8449,345.3626,146.27614,final
2026-03-11,2,1011777,TZ5402,7.0,134.57143,34.990475,313.5714,75.71905,350.4286,167.41429,349.0117,394.66696,206.14798,final
2026-03-21,2,1011777,TZ5402,7.0,116.71429,65.4,385.2857,132.08095,452.14288,199.9619,172.88962,284.71185,223.03798,final
2026-04-01,2,1011777,TZ5402,7.0,108.0,116.52857,359.2857,216.91905,555.7143,302.76666,92.982254,164.15251,182.18811,prelim
2026-04-11,2,1011777,TZ5402,7.0,158.42857,125.88095,383.14288,307.8095,711.4286,414.40952,124.86812,124.082825,170.81839,prelim
2026-04-21,2,1011777,TZ5402,7.0,127.85714,129.07619,394.28574,371.48572,836.4286,531.4143,99.09078,106.05601,156.8617,prelim
2026-05-01,2,1011777,TZ5402,7.0,99.28571,169.12381,385.5714,424.08096,931.7143,691.55237,59.8917,91.02511,134.47867,forecast
2022-01-01,2,1011778,TZ5401,8.0,5.5,16.4625,137.25,81.1625,274.5,364.75833,48.92254,165.09503,75.58991,final
2022-01-11,2,1011778,TZ5401,8.0,30.125,17.641666,139.125,68.925,292.75,355.425,155.13434,194.9611,82.61081,final
2022-01-21,2,1011778,TZ5401,8.0,30.375,15.208333,66.0,49.3125,309.875,328.88333,175.05156,130.72496,94.30689,final
2022-02-01,2,1011778,TZ5401,8.0,13.875,11.275,74.375,44.125,312.125,281.19168,115.975426,161.5776,110.8086,final
2022-02-11,2,1011778,TZ5401,8.0,8.125,12.266666,52.375,38.75,302.25,241.075,76.01352,131.14285,124.86031,final
2022-02-21,2,1011778,TZ5401,8.0,16.5,10.195833,38.5,33.7375,287.625,194.0375,141.48616,112.2943,147.02003,final
2022-03-01,2,1011778,TZ5401,8.0,15.0,34.3375,39.625,56.8,251.25,182.0875,50.84207,72.20874,136.968,final
2022-03-11,2,1011778,TZ5401,8.0,10.625,36.7875,42.125,81.32083,233.625,188.99583,37.391567,54.59285,123.005226,final
2022-03-21,2,1011778,TZ5401,8.0,43.25,76.495834,68.875,147.62083,173.375,230.67084,59.20548,48.40427,75.688194,final
2022-04-01,2,1011778,TZ5401,8.0,34.875,133.0875,88.75,246.37083,202.75,347.29584,28.876621,37.295498,58.970325,final
2022-04-11,2,1011778,TZ5401,8.0,320.0,138.86667,398.125,348.45,492.625,468.52084,225.90361,114.05432,105.090416,final
2022-04-21,2,1011778,TZ5401,8.0,111.625,145.24583,466.5,417.2,573.875,598.55835,77.62278,111.67693,95.91036,final
2022-05-01,2,1011778,TZ5401,8.0,108.0,173.7375,539.625,457.85,668.0,761.0208,63.221203,117.66771,87.85662,final
2022-05-11,2,1011778,TZ5401,8.0,34.875,127.4875,254.5,446.47083,694.75,876.24164,30.097178,57.478798,79.40501,final
2022-05-21,2,1011778,TZ5401,8.0,34.25,119.74167,177.125,420.96667,712.5,985.7875,31.465027,42.75569,72.417145,final
2022-06-01,2,1011778,TZ5401,8.0,51.875,40.95,121.0,288.17917,749.375,992.4,123.77584,42.977135,75.63415,final
2022-06-11,2,1011778,TZ5401,8.0,36.25,27.3375,122.375,188.02916,775.0,982.95,127.560875,65.987434,78.95136,final
2022-06-21,2,1011778,TZ5401,8.0,41.5,35.558334,129.625,103.84583,773.25,942.0125,114.64967,123.684105,82.17949,final
2022-07-01,2,1011778,TZ5401,8.0,50.0,24.054167,127.75,86.95,788.375,832.9792,189.30159,144.37195,94.67718,final
2022-07-11,2,1011778,TZ5401,8.0,49.75,19.0625,141.25,78.675,518.125,713.175,227.53246,174.78339,72.84088,final
2022-07-21,2,1011778,TZ5401,8.0,43.375,20.6375,143.125,63.754166,449.875,588.56665,188.68843,215.44148,76.63419,final
2022-08-01,2,1011778,TZ5401,8.0,15.625,16.225,108.75,55.925,357.5,431.05417,97.17314,186.70497,83.131874,final
2022-08-11,2,1011778,TZ5401,8.0,13.75,13.4375,72.75,50.3,336.375,317.00418,101.694916,140.59674,106.01571,final
2022-08-21,2,1011778,TZ5401,8.0,15.75,14.6,45.125,44.2625,317.875,211.8625,105.86735,101.750824,148.88466,final
2022-09-01,2,1011778,TZ5401,8.0,8.75,9.266666,38.25,37.304165,274.75,180.17917,96.3785,102.235794,151.0699,final
2022-09-11,2,1011778,TZ5401,8.0,8.5,10.4,33.0,34.266666,247.0,163.24167,87.66234,96.7742,149.78453,final
2022-09-21,2,1011778,TZ5401,8.0,11.0,13.125,28.25,32.791668,216.5,140.80833,88.27586,87.98235,151.91176,final
2022-10-01,2,1011778,TZ5401,8.0,11.125,20.033333,30.625,43.558334,177.625,136.7875,64.414116,73.365364,128.8019,final
2022-10-11,2,1011778,TZ5401,8.0,7.375,27.225,29.5,60.383335,135.25,144.95,38.401863,52.765743,93.53118,final
2022-10-21,2,1011778,TZ5401,8.0,13.75,44.441666,32.25,91.7,105.625,168.75417,37.923477,38.521202,63.667534,final
2022-11-01,2,1011778,TZ5401,8.0,31.75,57.9875,52.875,129.65416,121.75,210.51666,58.344913,42.980476,58.81216,final
2022-11-11,2,1011778,TZ5401,8.0,51.5,53.291668,97.0,155.72084,159.5,250.37083,96.92638,63.464077,64.41613,final
2022-11-21,2,1011778,TZ5401,8.0,64.0,57.904167,147.25,169.18333,207.75,293.675,109.69067,87.407906,71.23128,final
2022-12-01,2,1011778,TZ5401,8.0,10.25,47.725,125.75,158.92084,209.25,332.13333,28.92366,79.76411,63.550526,final
2022-12-11,2,1011778,TZ5401,8.0,19.5,33.5625,93.75,139.19167,220.25,355.29584,63.533222,68.48524,62.518066,final
2022-12-21,2,1011778,TZ5401,8.0,22.0,31.991667,51.75,113.27917,231.25,374.1625,72.98941,47.97971,62.308376,final
2023-01-01,2,1011778,TZ5401,8.0,16.625,16.4625,58.125,81.1625,236.75,364.75833,100.75713,73.26273,65.38055,final
2023-01-11,2,1011778,TZ5401,8.0,8.125,17.641666,46.75,68.925,237.5,355.425,57.96835,70.00338,67.281685,final
2023-01-21,2,1011778,TZ5401,8.0,22.125,15.208333,46.875,49.3125,245.875,328.88333,134.2268,95.51208,75.13852,final
2023-02-01,2,1011778,TZ5401,8.0,5.375,11.275,35.625,44.125,219.5,281.19168,63.74808,82.697205,78.443924,final
2023-02-11,2,1011778,TZ5401,8.0,5.0,12.266666,32.5,38.75,173.0,241.075,57.915062,85.71429,72.33567,final
2023-02-21,2,1011778,TZ5401,8.0,4.375,10.195833,14.75,33.7375,113.375,194.0375,61.694546,50.98419,59.473717,final
2023-03-01,2,1011778,TZ5401,8.0,8.5,34.3375,17.875,56.8,111.625,182.0875,34.318398,37.014565,62.337143,final
2023-03-11,2,1011778,TZ5401,8.0,17.75,36.7875,30.625,81.32083,109.875,188.99583,54.44212,41.270454,59.215187,final
2023-03-21,2,1011778,TZ5401,8.0,59.625,76.495834,85.875,147.62083,147.5,230.67084,79.29853,59.542984,64.70889,final
2023-04-01,2,1011778,TZ5401,8.0,76.75,133.0875,154.125,246.37083,207.625,347.29584,59.2016,63.302887,60.354107,final
2023-04-11,2,1011778,TZ5401,8.0,374.25,138.86667,510.625,348.45,573.75,468.52084,263.61212,145.88342,122.22271,final
2023-04-21,2,1011778,TZ5401,8.0,605.125,145.24583,1056.125,417.2,1156.75,598.55835,406.0845,251.3323,192.48346,final
2023-05-01,2,1011778,TZ5401,8.0,74.5,173.7375,1053.875,457.85,1225.875,761.0208,44.478634,228.77281,160.68428,final
2023-05-11,2,1011778,TZ5401,8.0,46.625,127.4875,726.25,446.47083,1267.5,876.24164,38.965942,161.9706,144.39853,final
2023-05-21,2,1011778,TZ5401,8.0,81.375,119.74167,202.5,420.96667,1344.5,985.7875,69.2431,48.71273,136.20479,final
2023-06-01,2,1011778,TZ5401,8.0,84.875,40.95,212.875,288.17917,1420.875,992.4,195.59303,74.31462,142.95918,final
2023-06-11,2,1011778,TZ5401,8.0,51.5,27.3375,217.75,188.02916,1454.625,982.95,174.71974,115.39707,147.7428,final
